"Samples ID" "F635 Median - B635" Name spotID
508 583 NSP5_0.25_T #3-7118
508 866 NSP5_0.5_T #3-7128
508 299 NSP5_0.1_K #3-7138
508 466 NSP5_0.25_K #3-7148
508 725 NSP5_0.5_K #3-7158
508 345 NSP7_0.1_T #3-7168
508 3 buffer #3-7178
508 897 NSP8_0.25_T #3-7188
508 509 NSP8_0.1_K #3-7198
508 626 NSP8_0.25_K #3-7208
508 613 NSP8_0.5_K #3-7218
508 451 NSP9_0.25_T #3-7228
508 57 NSP9_0.1_K #3-7238
508 344 NSP9_0.25_K #3-7248
508 775 NSP9_0.5_K #3-7258
508 118 NSP10_0.1_T #3-7268
508 812 NSP10_0.2_T #3-7278
508 1097 NSP10_0.3_T #3-7288
508 132 NSP10_0.1_K #3-7298
508 609 NSP10_0.25_K #3-7308
508 993 NSP10_0.5_K #3-7318
508 533 S1-4_0.2_K #3-7328
508 109 NSP14_0.05_K #3-719
508 159 NSP14_0.1_K #3-729
508 299 NSP14_0.25_K #3-739
508 106 NSP15_0.1_T #3-749
508 58 NSP15_0.1_K #3-759
508 288 NSP15_0.25_K #3-769
508 422 NSP15_0.5_K #3-779
508 890 NSP16_0.1_T #3-789
508 1 NSP16_0.1_K #3-799
508 525 NSP16_0.25_K #3-7109
508 520 NSP16_0.5_K #3-7119
508 113 ORF6_0.1_T #3-7129
508 47 ORF7b_0.1_T #3-7139
508 789 ORF9b_0.1_T #3-7149
508 37 GST_0.1_ #3-7159
508 757 AGR2-biotin #3-7169
508 0 buffer #3-7179
508 70 EGFP_0.1_K #3-7189
508 131 EGFP_0.25_K #3-7199
508 177 eGFP_0.5_K #3-7209
508 558 ACE2-Fc_0.25_S #3-7219
508 940 ACE2-Fc_0.5_S #3-7229
508 675 ACE2_0.5_S #3-7239
508 524 UBE2D3-His #3-7249
508 21 H-IgG #3-7259
508 12861 H-IgM #3-7269
508 8 Anti-H-IgG_0.025 #3-7279
508 52 Anti-H-IgG_0.1 #3-7289
508 778 Anti-H-IgM_0.025 #3-7299
508 6995 Anti-H-IgM_0.1 #3-7309
508 308 Cy5 #3-7319
508 18 Cy3 #3-7329
508 127 NSP14_0.05_K #3-7110
508 174 NSP14_0.1_K #3-7210
508 285 NSP14_0.25_K #3-7310
508 118 NSP15_0.1_T #3-7410
508 78 NSP15_0.1_K #3-7510
508 295 NSP15_0.25_K #3-7610
508 568 NSP15_0.5_K #3-7710
508 838 NSP16_0.1_T #3-7810
508 5 NSP16_0.1_K #3-7910
508 556 NSP16_0.25_K #3-71010
508 567 NSP16_0.5_K #3-71110
508 131 ORF6_0.1_T #3-71210
508 45 ORF7b_0.1_T #3-71310
508 794 ORF9b_0.1_T #3-71410
508 34 GST_0.1_ #3-71510
508 758 AGR2-biotin #3-71610
508 2 buffer #3-71710
508 50 EGFP_0.1_K #3-71810
508 128 EGFP_0.25_K #3-71910
508 191 eGFP_0.5_K #3-72010
508 444 ACE2-Fc_0.25_S #3-72110
508 916 ACE2-Fc_0.5_S #3-72210
508 734 ACE2_0.5_S #3-72310
508 528 UBE2D3-His #3-72410
508 21 H-IgG #3-72510
508 13916 H-IgM #3-72610
508 9 Anti-H-IgG_0.025 #3-72710
508 49 Anti-H-IgG_0.1 #3-72810
508 708 Anti-H-IgM_0.025 #3-72910
508 10042 Anti-H-IgM_0.1 #3-73010
508 291 Cy5 #3-73110
508 16 Cy3 #3-73210
508 123 NSP14_0.05_K #3-7111
508 262 NSP14_0.1_K #3-7211
508 356 NSP14_0.25_K #3-7311
508 116 NSP15_0.1_T #3-7411
508 61 NSP15_0.1_K #3-7511
508 339 NSP15_0.25_K #3-7611
508 547 NSP15_0.5_K #3-7711
508 948 NSP16_0.1_T #3-7811
508 3 NSP16_0.1_K #3-7911
508 588 NSP16_0.25_K #3-71011
508 573 NSP16_0.5_K #3-71111
508 122 ORF6_0.1_T #3-71211
508 44 ORF7b_0.1_T #3-71311
508 671 ORF9b_0.1_T #3-71411
508 39 GST_0.1_ #3-71511
508 751 AGR2-biotin #3-71611
508 23 buffer #3-71711
508 70 EGFP_0.1_K #3-71811
508 139 EGFP_0.25_K #3-71911
508 187 eGFP_0.5_K #3-72011
508 586 ACE2-Fc_0.25_S #3-72111
508 985 ACE2-Fc_0.5_S #3-72211
508 721 ACE2_0.5_S #3-72311
508 600 UBE2D3-His #3-72411
508 18 H-IgG #3-72511
508 17201 H-IgM #3-72611
508 10 Anti-H-IgG_0.025 #3-72711
508 37 Anti-H-IgG_0.1 #3-72811
508 696 Anti-H-IgM_0.025 #3-72911
508 10247 Anti-H-IgM_0.1 #3-73011
508 257 Cy5 #3-73111
508 13 Cy3 #3-73211
508 135 NSP14_0.05_K #3-7112
508 266 NSP14_0.1_K #3-7212
508 458 NSP14_0.25_K #3-7312
508 124 NSP15_0.1_T #3-7412
508 100 NSP15_0.1_K #3-7512
508 352 NSP15_0.25_K #3-7612
508 608 NSP15_0.5_K #3-7712
508 959 NSP16_0.1_T #3-7812
508 2 NSP16_0.1_K #3-7912
508 632 NSP16_0.25_K #3-71012
508 706 NSP16_0.5_K #3-71112
508 107 ORF6_0.1_T #3-71212
508 40 ORF7b_0.1_T #3-71312
508 730 ORF9b_0.1_T #3-71412
508 35 GST_0.1_ #3-71512
508 812 AGR2-biotin #3-71612
508 0 buffer #3-71712
508 70 EGFP_0.1_K #3-71812
508 137 EGFP_0.25_K #3-71912
508 196 eGFP_0.5_K #3-72012
508 667 ACE2-Fc_0.25_S #3-72112
508 824 ACE2-Fc_0.5_S #3-72212
508 701 ACE2_0.5_S #3-72312
508 584 UBE2D3-His #3-72412
508 18 H-IgG #3-72512
508 16495 H-IgM #3-72612
508 9 Anti-H-IgG_0.025 #3-72712
508 51 Anti-H-IgG_0.1 #3-72812
508 618 Anti-H-IgM_0.025 #3-72912
508 8628 Anti-H-IgM_0.1 #3-73012
508 284 Cy5 #3-73112
508 17 Cy3 #3-73212
